Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
104,A,2,0,0,0,0,0
104,B,2,0,0,0,0,0
104,C,2,0,0,0,0,0
104,D,2,8,2.867383512544803,0,0,0
104,E,2,110,27.9424216765453,0,0,0
105,A,2,0,0,0,0,0
105,B,2,0,0,0,0,0
105,C,2,0,0,0,0,0
105,D,2,7,2.5089605734767026,0,0,0
105,E,2,108,27.43437764606266,0,0,0
106,A,2,0,0,0,0,0
106,B,2,0,0,0,0,0
106,C,2,0,0,0,0,0
106,D,2,8,2.867383512544803,0,0,0
106,E,2,91,23.116003386960205,0,0,0
107,A,2,0,0,0,0,0
107,B,2,0,0,0,0,0
107,C,2,0,0,0,0,0
107,D,2,7,2.5089605734767026,0,0,0
107,E,2,90,22.861981371718883,0,0,0
108,A,2,0,0,0,0,0
108,B,2,0,0,0,0,0
108,C,2,0,0,0,0,0
108,D,2,6,2.150537634408602,0,0,0
108,E,2,103,26.164267569856055,0,0,0
109,A,2,0,0,0,0,0
109,B,2,0,0,0,0,0
109,C,2,0,0,0,0,0
109,D,2,10,3.5842293906810037,0,0,0
109,E,2,136,34.54699407281964,0,0,0
110,A,2,0,0,0,0,0
110,B,2,0,0,0,0,0
110,C,2,0,0,0,0,0
110,D,2,6,2.150537634408602,0,0,0
110,E,2,143,36.32514817950889,0,0,0
111,A,2,0,0,0,0,0
111,B,2,0,0,0,0,0
111,C,2,0,0,0,0,0
111,D,2,4,1.4336917562724014,0,0,0
111,E,2,164,41.65961049957663,0,0,0
112,A,2,0,0,0,0,0
112,B,2,0,0,0,0,0
112,C,2,0,0,0,0,0
112,D,2,1,0.35842293906810035,0,0,0
112,E,2,183,46.48602878916173,0,0,0
113,A,2,0,0,0,0,0
113,B,2,0,0,0,0,0
113,C,2,0,0,0,0,0
113,D,2,4,1.4336917562724014,0,0,0
113,E,2,194,49.28027095681626,0,0,0
114,A,2,0,0,0,0,0
114,B,2,0,0,0,0,0
114,C,2,0,0,0,0,0
114,D,2,3,1.075268817204301,0,0,0
114,E,2,171,43.43776460626588,0,0,0
115,A,2,0,0,0,0,0
115,B,2,0,0,0,0,0
115,C,2,0,0,0,0,0
115,D,2,2,0.7168458781362007,0,0,0
115,E,2,150,38.10330228619814,0,0,0
END SIM
104,A,2,0,0,0,0,0
104,B,2,0,0,0,0,0
104,C,2,0,0,0,0,0
104,D,2,3,1.075268817204301,0,0,0
104,E,2,328,83.31922099915326,0,0,0
105,A,2,0,0,0,0,0
105,B,2,0,0,0,0,0
105,C,2,0,0,0,0,0
105,D,2,2,0.7168458781362007,0,0,0
105,E,2,315,80.01693480101609,0,0,0
106,A,2,0,0,0,0,0
106,B,2,0,0,0,0,0
106,C,2,0,0,0,0,0
106,D,2,3,1.075268817204301,0,0,0
106,E,2,271,68.83996613039797,0,0,0
107,A,2,0,0,0,0,0
107,B,2,0,0,0,0,0
107,C,2,0,0,0,0,0
107,D,2,4,1.4336917562724014,0,0,0
107,E,2,260,66.04572396274344,0,0,0
108,A,2,0,0,0,0,0
108,B,2,0,0,0,0,0
108,C,2,0,0,0,0,0
108,D,2,5,1.7921146953405018,0,0,0
108,E,2,296,75.190516511431,0,0,0
109,A,2,0,0,0,0,0
109,B,2,0,0,0,0,0
109,C,2,0,0,0,0,0
109,D,2,4,1.4336917562724014,0,0,0
109,E,2,352,89.41574936494497,0,0,0
110,A,2,0,0,0,0,0
110,B,2,0,0,0,0,0
110,C,2,0,0,0,0,0
110,D,2,4,1.4336917562724014,0,0,0
110,E,2,403,102.37087214225234,0,0,0
111,A,2,0,0,0,0,0
111,B,2,0,0,0,0,0
111,C,2,0,0,0,0,0
111,D,2,7,2.5089605734767026,0,0,0
111,E,2,466,118.37425910245555,0,0,0
112,A,2,0,0,0,0,0
112,B,2,0,0,0,0,0
112,C,2,0,0,0,0,0
112,D,2,7,2.5089605734767026,0,0,0
112,E,2,530,134.6316680779001,0,0,0
113,A,2,0,0,0,0,0
113,B,2,0,0,0,0,0
113,C,2,0,0,0,0,0
113,D,2,8,2.867383512544803,0,0,0
113,E,2,516,131.0753598645216,0,0,0
114,A,2,0,0,0,0,0
114,B,2,0,0,0,0,0
114,C,2,0,0,0,0,0
114,D,2,6,2.150537634408602,0,0,0
114,E,2,438,111.26164267569857,0,0,0
115,A,2,0,0,0,0,0
115,B,2,0,0,0,0,0
115,C,2,0,0,0,0,0
115,D,2,6,2.150537634408602,0,0,0
115,E,2,403,102.37087214225234,0,0,0
END SIM
104,A,2,0,0,0,0,0
104,B,2,0,0,0,0,0
104,C,2,0,0,0,0,0
104,D,2,7,2.5089605734767026,0,0,0
104,E,2,228,57.91701947502117,0,0,0
105,A,2,0,0,0,0,0
105,B,2,0,0,0,0,0
105,C,2,0,0,0,0,0
105,D,2,7,2.5089605734767026,0,0,0
105,E,2,215,54.614733276883996,0,0,0
106,A,2,0,0,0,0,0
106,B,2,0,0,0,0,0
106,C,2,0,0,0,0,0
106,D,2,5,1.7921146953405018,0,0,0
106,E,2,195,49.53429297205758,0,0,0
107,A,2,0,0,0,0,0
107,B,2,0,0,0,0,0
107,C,2,0,0,0,0,0
107,D,2,5,1.7921146953405018,0,0,0
107,E,2,186,47.24809483488569,0,0,0
108,A,2,0,0,0,0,0
108,B,2,0,0,0,0,0
108,C,2,0,0,0,0,0
108,D,2,5,1.7921146953405018,0,0,0
108,E,2,220,55.8848433530906,0,0,0
109,A,2,0,0,0,0,0
109,B,2,0,0,0,0,0
109,C,2,0,0,0,0,0
109,D,2,7,2.5089605734767026,0,0,0
109,E,2,261,66.29974597798476,0,0,0
110,A,2,0,0,0,0,0
110,B,2,0,0,0,0,0
110,C,2,0,0,0,0,0
110,D,2,7,2.5089605734767026,0,0,0
110,E,2,311,79.0008467400508,0,0,0
111,A,2,0,0,0,0,0
111,B,2,0,0,0,0,0
111,C,2,0,0,0,0,0
111,D,2,10,3.5842293906810037,0,0,0
111,E,2,324,82.30313293818799,0,0,0
112,A,2,0,0,0,0,0
112,B,2,0,0,0,0,0
112,C,2,0,0,0,0,0
112,D,2,11,3.942652329749104,0,0,0
112,E,2,359,91.19390347163421,0,0,0
113,A,2,0,0,0,0,0
113,B,2,0,0,0,0,0
113,C,2,0,0,0,0,0
113,D,2,12,4.301075268817204,0,0,0
113,E,2,361,91.70194750211685,0,0,0
114,A,2,0,0,0,0,0
114,B,2,0,0,0,0,0
114,C,2,0,0,0,0,0
114,D,2,8,2.867383512544803,0,0,0
114,E,2,314,79.76291278577477,0,0,0
115,A,2,0,0,0,0,0
115,B,2,0,0,0,0,0
115,C,2,1,0.24429967426710095,0,0,0
115,D,2,7,2.5089605734767026,0,0,0
115,E,2,289,73.41236240474174,0,0,0
END SIM
104,A,2,0,0,0,0,0
104,B,2,0,0,0,0,0
104,C,2,0,0,0,0,0
104,D,2,0,0,0,0,0
104,E,2,192,48.772226926333616,0,0,0
105,A,2,0,0,0,0,0
105,B,2,0,0,0,0,0
105,C,2,0,0,0,0,0
105,D,2,0,0,0,0,0
105,E,2,177,44.961896697713804,0,0,0
106,A,2,0,0,0,0,0
106,B,2,0,0,0,0,0
106,C,2,0,0,0,0,0
106,D,2,0,0,0,0,0
106,E,2,149,37.84928027095682,0,0,0
107,A,2,0,0,0,0,0
107,B,2,0,0,0,0,0
107,C,2,0,0,0,0,0
107,D,2,0,0,0,0,0
107,E,2,135,34.292972057578325,0,0,0
108,A,2,0,0,0,0,0
108,B,2,0,0,0,0,0
108,C,2,0,0,0,0,0
108,D,2,0,0,0,0,0
108,E,2,162,41.15156646909399,0,0,0
109,A,2,0,0,0,0,0
109,B,2,0,0,0,0,0
109,C,2,0,0,0,0,0
109,D,2,0,0,0,0,0
109,E,2,201,51.0584250635055,0,0,0
110,A,2,0,0,0,0,0
110,B,2,0,0,0,0,0
110,C,2,0,0,0,0,0
110,D,2,1,0.35842293906810035,0,0,0
110,E,2,230,58.425063505503815,0,0,0
111,A,2,0,0,0,0,0
111,B,2,0,0,0,0,0
111,C,2,0,0,0,0,0
111,D,2,3,1.075268817204301,0,0,0
111,E,2,267,67.82387806943268,0,0,0
112,A,2,0,0,0,0,0
112,B,2,0,0,0,0,0
112,C,2,0,0,0,0,0
112,D,2,3,1.075268817204301,0,0,0
112,E,2,302,76.71464860287892,0,0,0
113,A,2,0,0,0,0,0
113,B,2,0,0,0,0,0
113,C,2,0,0,0,0,0
113,D,2,4,1.4336917562724014,0,0,0
113,E,2,287,72.9043183742591,0,0,0
114,A,2,0,0,0,0,0
114,B,2,0,0,0,0,0
114,C,2,0,0,0,0,0
114,D,2,3,1.075268817204301,0,0,0
114,E,2,245,62.235393734123626,0,0,0
115,A,2,0,0,0,0,0
115,B,2,0,0,0,0,0
115,C,2,0,0,0,0,0
115,D,2,3,1.075268817204301,0,0,0
115,E,2,226,57.40897544453853,0,0,0
END SIM
104,A,2,0,0,0,0,0
104,B,2,0,0,0,0,0
104,C,2,0,0,0,0,0
104,D,2,9,3.225806451612903,0,0,0
104,E,2,274,69.60203217612194,0,0,0
105,A,2,0,0,0,0,0
105,B,2,0,0,0,0,0
105,C,2,0,0,0,0,0
105,D,2,9,3.225806451612903,0,0,0
105,E,2,261,66.29974597798476,0,0,0
106,A,2,0,0,0,0,0
106,B,2,0,0,0,0,0
106,C,2,0,0,0,0,0
106,D,2,6,2.150537634408602,0,0,0
106,E,2,235,59.695173581710414,0,0,0
