Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
1,0,1,341,89.55354537496352,0,0,5
1,1,1,7,1.6940037644528099,0,0,5
1,2,1,856,209.1205211726384,0,0,5
1,3,1,24,8.602150537634408,0,0,5
1,4,1,9290,2359.8645215918714,0,0,5
2,0,1,341,89.55354537496352,0,0,5
2,1,1,7,1.6940037644528099,0,0,5
2,2,1,856,209.1205211726384,0,0,5
2,3,1,24,8.602150537634408,0,0,5
2,4,1,9290,2359.8645215918714,0,0,5
3,0,1,329,86.40210096294135,0,0,5
3,1,1,8,1.9360043022317825,0,0,5
3,2,1,817,199.59283387622148,0,0,5
3,3,1,23,8.243727598566307,0,0,5
3,4,1,8825,2241.744284504657,0,0,5
4,0,1,313,82.2001750802451,0,0,5
4,1,1,6,1.452003226673837,0,0,5
4,2,1,743,181.514657980456,0,0,5
4,3,1,19,6.810035842293907,0,0,5
4,4,1,7950,2019.4750211685014,0,0,5
5,0,1,386,101.37146192004668,0,0,5
5,1,1,9,2.1780048400107557,0,0,5
5,2,1,939,229.3973941368078,0,0,5
5,3,1,20,7.168458781362007,0,0,5
5,4,1,9822,2495.004233700254,0,0,5
6,0,1,527,138.40093376130727,0,0,5
6,1,1,9,2.1780048400107557,0,0,5
6,2,1,1171,286.07491856677524,0,0,5
6,3,1,31,11.11111111111111,0,0,5
6,4,1,11653,2960.1185436071128,0,0,5
7,0,1,642,168.60227604318646,0,0,5
7,1,1,11,2.662005915568701,0,0,5
7,2,1,1413,345.19543973941364,0,0,5
7,3,1,45,16.129032258064516,0,0,5
7,4,1,13840,3515.6646909398814,0,0,5
8,0,1,861,226.11613656259118,0,0,5
8,1,1,19,4.598010217800484,0,0,5
8,2,1,1924,470.03257328990225,0,0,5
8,3,1,61,21.863799283154123,0,0,5
8,4,1,18239,4633.107535986453,0,0,5
9,0,1,1111,291.77122847971987,0,0,5
9,1,1,16,3.872008604463565,0,0,5
9,2,1,2419,590.9609120521172,0,0,5
9,3,1,73,26.164874551971327,0,0,5
9,4,1,22393,5688.3149872989,0,0,5
10,0,1,1160,304.6396264954771,0,0,5
10,1,1,15,3.6300080666845926,0,0,5
10,2,1,2534,619.0553745928338,0,0,5
10,3,1,85,30.46594982078853,0,0,5
10,4,1,22772,5784.58933107536,0,0,5
11,0,1,1078,283.10475634665886,0,0,5
11,1,1,17,4.114009142242538,0,0,5
11,2,1,2382,581.9218241042345,0,0,5
11,3,1,81,29.032258064516128,0,0,5
11,4,1,20904,5310.076206604573,0,0,5
