Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
1,0,1,14,3.676685147359206,0,0,5
1,1,1,1,0.24200053777897282,0,0,5
1,2,1,17,4.153094462540716,0,0,5
1,3,1,1,0.35842293906810035,0,0,5
1,4,1,183,46.48602878916173,0,0,5
2,0,1,14,3.676685147359206,0,0,5
2,1,1,1,0.24200053777897282,0,0,5
2,2,1,17,4.153094462540716,0,0,5
2,3,1,1,0.35842293906810035,0,0,5
2,4,1,183,46.48602878916173,0,0,5
3,0,1,14,3.676685147359206,0,0,5
3,1,1,1,0.24200053777897282,0,0,5
3,2,1,17,4.153094462540716,0,0,5
3,3,1,1,0.35842293906810035,0,0,5
3,4,1,177,44.961896697713804,0,0,5
4,0,1,15,3.939305515027721,0,0,5
4,1,1,0,0,0,0,5
4,2,1,16,3.908794788273615,0,0,5
4,3,1,0,0,0,0,5
4,4,1,163,41.40558848433531,0,0,5
5,0,1,20,5.252407353370295,0,0,5
5,1,1,0,0,0,0,5
5,2,1,17,4.153094462540716,0,0,5
5,3,1,0,0,0,0,5
5,4,1,196,49.788314987298904,0,0,5
6,0,1,17,4.464546250364751,0,0,5
6,1,1,0,0,0,0,5
6,2,1,19,4.641693811074918,0,0,5
6,3,1,1,0.35842293906810035,0,0,5
6,4,1,215,54.614733276883996,0,0,5
7,0,1,19,4.989786985701779,0,0,5
7,1,1,0,0,0,0,5
7,2,1,23,5.618892508143322,0,0,5
7,3,1,1,0.35842293906810035,0,0,5
7,4,1,242,61.473327688399664,0,0,5
8,0,1,30,7.878611030055442,0,0,5
8,1,1,0,0,0,0,5
8,2,1,34,8.306188925081432,0,0,5
8,3,1,1,0.35842293906810035,0,0,5
8,4,1,294,74.68247248094835,0,0,5
9,0,1,37,9.716953603735044,0,0,5
9,1,1,1,0.24200053777897282,0,0,5
9,2,1,46,11.237785016286644,0,0,5
9,3,1,1,0.35842293906810035,0,0,5
9,4,1,350,88.90770533446232,0,0,5
10,0,1,39,10.242194339072075,0,0,5
10,1,1,0,0,0,0,5
10,2,1,56,13.680781758957654,0,0,5
10,3,1,2,0.7168458781362007,0,0,5
10,4,1,347,88.14563928873837,0,0,5
11,0,1,38,9.979573971403559,0,0,5
11,1,1,0,0,0,0,5
11,2,1,50,12.214983713355048,0,0,5
11,3,1,2,0.7168458781362007,0,0,5
11,4,1,317,80.52497883149873,0,0,5
