Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
284,A,1,42,11.030055442077618,0,0,0
284,B,1,0,0,0,0,0
284,C,1,844,206.1889250814332,0,0,0
284,D,1,0,0,0,0,0
284,E,1,18389,4671.21083827265,0,0,0
285,A,1,42,11.030055442077618,0,0,0
285,B,1,0,0,0,0,0
285,C,1,827,202.03583061889248,0,0,0
285,D,1,0,0,0,0,0
285,E,1,18020,4577.476714648603,0,0,0
286,A,1,42,11.030055442077618,0,0,0
286,B,1,0,0,0,0,0
286,C,1,804,196.41693811074916,0,0,0
286,D,1,0,0,0,0,0
286,E,1,17549,4457.832345469941,0,0,0
287,A,1,41,10.767435074409104,0,0,0
287,B,1,0,0,0,0,0
287,C,1,707,172.71986970684037,0,0,0
287,D,1,0,0,0,0,0
287,E,1,15021,3815.6646909398814,0,0,0
288,A,1,56,14.706740589436825,0,0,0
288,B,1,1,0.24200053777897282,0,0,0
288,C,1,941,229.885993485342,0,0,0
288,D,1,0,0,0,0,0
288,E,1,19451,4940.982218458933,0,0,0
289,A,1,86,22.585351619492265,0,0,0
289,B,1,0,0,0,0,0
289,C,1,1464,357.6547231270358,0,0,0
289,D,1,0,0,0,0,0
289,E,1,28891,7338.950042337003,0,0,0
290,A,1,103,27.049897869857016,0,0,0
290,B,1,1,0.24200053777897282,0,0,0
290,C,1,1715,418.97394136807816,0,0,0
290,D,1,0,0,0,0,0
290,E,1,33564,8525.994919559695,0,0,0
291,A,1,105,27.575138605194045,0,0,0
291,B,1,0,0,0,0,0
291,C,1,1769,432.16612377850157,0,0,0
291,D,1,0,0,0,0,0
291,E,1,33212,8436.579170194751,0,0,0
292,A,1,144,37.81733294426612,0,0,0
292,B,1,0,0,0,0,0
292,C,1,2114,516.4495114006514,0,0,0
292,D,1,0,0,0,0,0
292,E,1,40085,10182.472480948349,0,0,0
293,A,1,127,33.35278669390137,0,0,0
293,B,1,0,0,0,0,0
293,C,1,1822,445.11400651465794,0,0,0
293,D,1,0,0,0,0,0
293,E,1,34779,8834.6316680779,0,0,0
294,A,1,104,27.31251823752553,0,0,0
294,B,1,0,0,0,0,0
294,C,1,1600,390.87947882736154,0,0,0
294,D,1,0,0,0,0,0
294,E,1,29819,7574.6824724809485,0,0,0
295,A,1,94,24.686314560840383,0,0,0
295,B,1,0,0,0,0,0
295,C,1,1402,342.5081433224755,0,0,0
295,D,1,0,0,0,0,0
295,E,1,26613,6760.287891617274,0,0,0
END SIM
284,A,1,338,88.76568427195798,0,0,0
284,B,1,46,11.13202473783275,0,0,0
284,C,1,488,119.21824104234527,0,0,0
284,D,1,0,0,0,0,0
284,E,1,48825,12402.624894157494,0,0,0
285,A,1,332,87.18996206594689,0,0,0
285,B,1,40,9.680021511158913,0,0,0
285,C,1,476,116.28664495114005,0,0,0
285,D,1,0,0,0,0,0
285,E,1,47932,12175.783234546994,0,0,0
286,A,1,317,83.25065655091917,0,0,0
286,B,1,41,9.922022048937887,0,0,0
286,C,1,467,114.08794788273615,0,0,0
286,D,1,0,0,0,0,0
286,E,1,46782,11883.657917019475,0,0,0
287,A,1,273,71.69536037350451,0,0,0
287,B,1,43,10.406023124495832,0,0,0
287,C,1,416,101.628664495114,0,0,0
287,D,1,0,0,0,0,0
287,E,1,39902,10135.986452159188,0,0,0
288,A,1,376,98.74525824336153,0,0,0
288,B,1,54,13.068029040064532,0,0,0
288,C,1,542,132.41042345276873,0,0,0
288,D,1,0,0,0,0,0
288,E,1,51482,13077.561388653683,0,0,0
289,A,1,625,164.13772979282172,0,0,0
289,B,1,66,15.972035493412207,0,0,0
289,C,1,835,203.9902280130293,0,0,0
289,D,1,0,0,0,0,0
289,E,1,76607,19459.864521591873,0,0,0
290,A,1,737,193.55121097169535,0,0,0
290,B,1,90,21.780048400107553,0,0,0
290,C,1,1007,246.00977198697066,0,0,0
290,D,1,0,0,0,0,0
290,E,1,89706,22787.298899237936,0,0,0
291,A,1,797,209.30843303180623,0,0,0
291,B,1,81,19.6020435600968,0,0,0
291,C,1,1017,248.45276872964166,0,0,0
291,D,1,0,0,0,0,0
291,E,1,88037,22363.33615580017,0,0,0
292,A,1,982,257.8932010504815,0,0,0
292,B,1,110,26.62005915568701,0,0,0
292,C,1,1260,307.8175895765472,0,0,0
292,D,1,0,0,0,0,0
292,E,1,106835,27138.44199830652,0,0,0
293,A,1,864,226.90399766559673,0,0,0
293,B,1,105,25.410056466792145,0,0,0
293,C,1,1069,261.15635179153094,0,0,0
293,D,1,0,0,0,0,0
293,E,1,92363,23462.235393734125,0,0,0
294,A,1,735,193.02597023635832,0,0,0
294,B,1,78,18.87604194675988,0,0,0
294,C,1,921,224.99999999999997,0,0,0
294,D,1,0,0,0,0,0
294,E,1,79336,20153.090601185435,0,0,0
295,A,1,668,175.43040560256784,0,0,0
295,B,1,69,16.698037106749126,0,0,0
295,C,1,825,201.54723127035828,0,0,0
295,D,1,0,0,0,0,0
295,E,1,70471,17901.185436071126,0,0,0
END SIM
284,A,1,403,105.83600817041143,0,0,0
284,B,1,25,6.05001344447432,0,0,0
284,C,1,1297,316.8566775244299,0,0,0
284,D,1,0,0,0,0,0
284,E,1,34525,8770.110076206605,0,0,0
285,A,1,395,103.73504522906332,0,0,0
285,B,1,24,5.808012906695348,0,0,0
285,C,1,1264,308.7947882736156,0,0,0
285,D,1,0,0,0,0,0
285,E,1,33912,8614.394580863674,0,0,0
286,A,1,398,104.52290633206886,0,0,0
286,B,1,23,5.566012368916375,0,0,0
286,C,1,1229,300.2442996742671,0,0,0
286,D,1,0,0,0,0,0
286,E,1,33015,8386.53683319221,0,0,0
287,A,1,341,89.55354537496352,0,0,0
287,B,1,21,5.08201129335843,0,0,0
287,C,1,1084,264.82084690553745,0,0,0
287,D,1,0,0,0,0,0
287,E,1,28199,7163.1668077900085,0,0,0
288,A,1,447,117.39130434782608,0,0,0
288,B,1,26,6.292013982253294,0,0,0
288,C,1,1393,340.30944625407164,0,0,0
288,D,1,0,0,0,0,0
288,E,1,36317,9225.317527519052,0,0,0
289,A,1,724,190.13714619200465,0,0,0
289,B,1,41,9.922022048937887,0,0,0
289,C,1,2127,519.6254071661238,0,0,0
289,D,1,0,0,0,0,0
289,E,1,54337,13802.794242167654,0,0,0
290,A,1,870,228.4797198716078,0,0,0
290,B,1,44,10.648023662274804,0,0,0
290,C,1,2505,611.9706840390879,0,0,0
290,D,1,0,0,0,0,0
290,E,1,62966,15994.750211685014,0,0,0
291,A,1,900,236.35833090166327,0,0,0
291,B,1,45,10.890024200053777,0,0,0
291,C,1,2561,625.6514657980456,0,0,0
291,D,1,0,0,0,0,0
291,E,1,62165,15791.278577476714,0,0,0
292,A,1,1119,293.87219142106795,0,0,0
292,B,1,52,12.584027964506587,0,0,0
292,C,1,3080,752.442996742671,0,0,0
292,D,1,0,0,0,0,0
292,E,1,75349,19140.30482641829,0,0,0
293,A,1,976,256.3174788444704,0,0,0
293,B,1,40,9.680021511158913,0,0,0
293,C,1,2683,655.4560260586319,0,0,0
293,D,1,0,0,0,0,0
293,E,1,65136,16545.97798475868,0,0,0
294,A,1,840,220.60110884155236,0,0,0
294,B,1,34,8.228018284485076,0,0,0
294,C,1,2325,567.9967426710098,0,0,0
294,D,1,0,0,0,0,0
294,E,1,55945,14211.2616426757,0,0,0
295,A,1,751,197.22789611905455,0,0,0
295,B,1,26,6.292013982253294,0,0,0
295,C,1,2112,515.9609120521172,0,0,0
295,D,1,0,0,0,0,0
295,E,1,49748,12637.087214225234,0,0,0
END SIM
284,A,1,83,21.79749051648672,0,0,0
284,B,1,16,3.872008604463565,0,0,0
284,C,1,963,235.26058631921822,0,0,0
284,D,1,0,0,0,0,0
284,E,1,35038,8900.423370025403,0,0,0
285,A,1,83,21.79749051648672,0,0,0
285,B,1,16,3.872008604463565,0,0,0
285,C,1,953,232.81758957654722,0,0,0
285,D,1,0,0,0,0,0
285,E,1,34432,8746.486028789162,0,0,0
286,A,1,79,20.747009045812664,0,0,0
286,B,1,15,3.6300080666845926,0,0,0
286,C,1,917,224.02280130293158,0,0,0
286,D,1,0,0,0,0,0
286,E,1,33681,8555.71549534293,0,0,0
287,A,1,73,19.171286839801574,0,0,0
287,B,1,17,4.114009142242538,0,0,0
287,C,1,811,198.12703583061887,0,0,0
287,D,1,0,0,0,0,0
287,E,1,28719,7295.258255715496,0,0,0
288,A,1,104,27.31251823752553,0,0,0
288,B,1,24,5.808012906695348,0,0,0
288,C,1,1049,256.2703583061889,0,0,0
288,D,1,0,0,0,0,0
288,E,1,37232,9457.74767146486,0,0,0
289,A,1,154,40.44353662095127,0,0,0
289,B,1,24,5.808012906695348,0,0,0
289,C,1,1672,408.4690553745928,0,0,0
289,D,1,0,0,0,0,0
289,E,1,56020,14230.313293818797,0,0,0
290,A,1,203,53.311934636708486,0,0,0
290,B,1,31,7.502016671148158,0,0,0
290,C,1,2134,521.3355048859935,0,0,0
290,D,1,0,0,0,0,0
290,E,1,64987,16508.128704487724,0,0,0
291,A,1,193,50.68573096002334,0,0,0
291,B,1,28,6.7760150578112395,0,0,0
291,C,1,2173,530.8631921824103,0,0,0
291,D,1,0,0,0,0,0
291,E,1,64012,16260.457239627434,0,0,0
292,A,1,253,66.44295302013423,0,0,0
292,B,1,35,8.470018822264048,0,0,0
292,C,1,2622,640.5537459283387,0,0,0
292,D,1,0,0,0,0,0
292,E,1,77756,19751.73581710415,0,0,0
293,A,1,231,60.6653049314269,0,0,0
293,B,1,28,6.7760150578112395,0,0,0
293,C,1,2257,551.3843648208468,0,0,0
293,D,1,1,0.35842293906810035,0,0,0
293,E,1,67267,17087.298899237936,0,0,0
294,A,1,189,49.635249489349285,0,0,0
294,B,1,18,4.356009680021511,0,0,0
294,C,1,1991,486.400651465798,0,0,0
294,D,1,0,0,0,0,0
294,E,1,57887,14704.572396274345,0,0,0
295,A,1,162,42.544499562299386,0,0,0
295,B,1,20,4.840010755579456,0,0,0
295,C,1,1787,436.56351791530943,0,0,0
295,D,1,0,0,0,0,0
295,E,1,51584,13103.4716342083,0,0,0
END SIM
284,A,1,21,5.515027721038809,0,0,0
284,B,1,4,0.9680021511158913,0,0,0
284,C,1,2627,641.7752442996742,0,0,0
284,D,1,0,0,0,0,0
284,E,1,24512,6226.5876375952585,0,0,0
285,A,1,21,5.515027721038809,0,0,0
285,B,1,4,0.9680021511158913,0,0,0
285,C,1,2580,630.2931596091205,0,0,0
285,D,1,0,0,0,0,0
285,E,1,24111,6124.724809483489,0,0,0
286,A,1,23,6.040268456375839,0,0,0
286,B,1,4,0.9680021511158913,0,0,0
286,C,1,2507,612.4592833876221,0,0,0
286,D,1,0,0,0,0,0
286,E,1,23477,5963.674851820491,0,0,0
287,A,1,18,4.727166618033265,0,0,0
287,B,1,4,0.9680021511158913,0,0,0
287,C,1,2154,526.2214983713354,0,0,0
287,D,1,0,0,0,0,0
287,E,1,20102,5106.350550381033,0,0,0
288,A,1,26,6.828129559381383,0,0,0
288,B,1,2,0.48400107555794564,0,0,0
288,C,1,2813,687.214983713355,0,0,0
288,D,1,0,0,0,0,0
288,E,1,25850,6566.469093988146,0,0,0
289,A,1,36,9.45433323606653,0,0,0
289,B,1,4,0.9680021511158913,0,0,0
289,C,1,4318,1054.885993485342,0,0,0
289,D,1,0,0,0,0,0
289,E,1,39149,9944.707874682474,0,0,0
290,A,1,50,13.131018383425737,0,0,0
290,B,1,7,1.6940037644528099,0,0,0
290,C,1,5270,1287.459283387622,0,0,0
290,D,1,0,0,0,0,0
290,E,1,45525,11564.352243861134,0,0,0
291,A,1,49,12.868398015757222,0,0,0
291,B,1,9,2.1780048400107557,0,0,0
