Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
344,A,1,0,0,0,0,1
344,B,1,0,0,0,0,1
344,C,1,0,0,0,0,1
344,D,1,0,0,0,0,1
344,E,1,5,1.2701100762066047,0,0,1
345,A,1,0,0,0,0,1
345,B,1,0,0,0,0,1
345,C,1,0,0,0,0,1
345,D,1,0,0,0,0,1
345,E,1,5,1.2701100762066047,0,0,1
346,A,1,0,0,0,0,1
346,B,1,0,0,0,0,1
346,C,1,0,0,0,0,1
346,D,1,0,0,0,0,1
346,E,1,5,1.2701100762066047,0,0,1
347,A,1,0,0,0,0,1
347,B,1,0,0,0,0,1
347,C,1,0,0,0,0,1
347,D,1,0,0,0,0,1
347,E,1,3,0.7620660457239627,0,0,1
348,A,1,0,0,0,0,1
348,B,1,0,0,0,0,1
348,C,1,0,0,0,0,1
348,D,1,0,0,0,0,1
348,E,1,3,0.7620660457239627,0,0,1
349,A,1,0,0,0,0,1
349,B,1,0,0,0,0,1
349,C,1,0,0,0,0,1
349,D,1,0,0,0,0,1
349,E,1,1,0.2540220152413209,0,0,1
350,A,1,0,0,0,0,1
350,B,1,0,0,0,0,1
350,C,1,0,0,0,0,1
350,D,1,0,0,0,0,1
350,E,1,2,0.5080440304826418,0,0,1
351,A,1,0,0,0,0,1
351,B,1,0,0,0,0,1
351,C,1,0,0,0,0,1
351,D,1,0,0,0,0,1
351,E,1,1,0.2540220152413209,0,0,1
352,A,1,0,0,0,0,1
352,B,1,0,0,0,0,1
352,C,1,0,0,0,0,1
352,D,1,0,0,0,0,1
352,E,1,1,0.2540220152413209,0,0,1
353,A,1,0,0,0,0,1
353,B,1,0,0,0,0,1
353,C,1,0,0,0,0,1
353,D,1,0,0,0,0,1
353,E,1,1,0.2540220152413209,0,0,1
354,A,1,0,0,0,0,1
354,B,1,0,0,0,0,1
354,C,1,0,0,0,0,1
354,D,1,0,0,0,0,1
354,E,1,0,0,0,0,1
355,A,1,0,0,0,0,1
355,B,1,0,0,0,0,1
355,C,1,0,0,0,0,1
355,D,1,0,0,0,0,1
355,E,1,0,0,0,0,1
END SIM
